縣市代碼,縣市名稱,區里代碼,區鄉鎮名稱,村里代碼,VILLCODE,村里名稱
63,台北市,6300100,松山區,6300100-002,6300100002,莊敬里
63,台北市,6300100,松山區,6300100-003,6300100003,東榮里
63,台北市,6300100,松山區,6300100-004,6300100004,三民里
63,台北市,6300100,松山區,6300100-005,6300100005,新益里
63,台北市,6300100,松山區,6300100-006,6300100006,富錦里
63,台北市,6300100,松山區,6300100-007,6300100007,新東里
63,台北市,6300100,松山區,6300100-008,6300100008,富泰里
63,台北市,6300100,松山區,6300100-009,6300100009,介壽里
63,台北市,6300100,松山區,6300100-010,6300100010,精忠里
63,台北市,6300100,松山區,6300100-011,6300100011,東光里
63,台北市,6300100,松山區,6300100-012,6300100012,龍田里
63,台北市,6300100,松山區,6300100-013,6300100013,東昌里
63,台北市,6300100,松山區,6300100-014,6300100014,東勢里
63,台北市,6300100,松山區,6300100-015,6300100015,中華里
63,台北市,6300100,松山區,6300100-016,6300100016,民有里
63,台北市,6300100,松山區,6300100-017,6300100017,民福里
63,台北市,6300100,松山區,6300100-018,6300100018,慈祐里
63,台北市,6300100,松山區,6300100-019,6300100019,安平里
63,台北市,6300100,松山區,6300100-020,6300100020,鵬程里
63,台北市,6300100,松山區,6300100-021,6300100021,自強里
63,台北市,6300100,松山區,6300100-022,6300100022,吉祥里
63,台北市,6300100,松山區,6300100-024,6300100024,新聚里
63,台北市,6300100,松山區,6300100-025,6300100025,復盛里
63,台北市,6300100,松山區,6300100-026,6300100026,中正里
63,台北市,6300100,松山區,6300100-027,6300100027,中崙里
63,台北市,6300100,松山區,6300100-028,6300100028,美仁里
63,台北市,6300100,松山區,6300100-029,6300100029,吉仁里
63,台北市,6300100,松山區,6300100-030,6300100030,敦化里
63,台北市,6300100,松山區,6300100-031,6300100031,復源里
63,台北市,6300100,松山區,6300100-032,6300100032,復建里
63,台北市,6300100,松山區,6300100-033,6300100033,復勢里
63,台北市,6300100,松山區,6300100-034,6300100034,福成里
63,台北市,6300100,松山區,6300100-035,6300100035,松基里
63,台北市,6300200,信義區,6300200-001,6300200001,西村里
63,台北市,6300200,信義區,6300200-002,6300200002,正和里
63,台北市,6300200,信義區,6300200-003,6300200003,興隆里
63,台北市,6300200,信義區,6300200-004,6300200004,中興里
63,台北市,6300200,信義區,6300200-005,6300200005,新仁里
63,台北市,6300200,信義區,6300200-006,6300200006,興雅里
63,台北市,6300200,信義區,6300200-007,6300200007,敦厚里
63,台北市,6300200,信義區,6300200-008,6300200008,廣居里
63,台北市,6300200,信義區,6300200-009,6300200009,安康里
63,台北市,6300200,信義區,6300200-010,6300200010,六藝里
63,台北市,6300200,信義區,6300200-011,6300200011,雅祥里
63,台北市,6300200,信義區,6300200-012,6300200012,五常里
63,台北市,6300200,信義區,6300200-013,6300200013,五全里
63,台北市,6300200,信義區,6300200-014,6300200014,永吉里
63,台北市,6300200,信義區,6300200-015,6300200015,長春里
63,台北市,6300200,信義區,6300200-016,6300200016,四育里
63,台北市,6300200,信義區,6300200-017,6300200017,四維里
63,台北市,6300200,信義區,6300200-018,6300200018,永春里
63,台北市,6300200,信義區,6300200-019,6300200019,富臺里
63,台北市,6300200,信義區,6300200-020,6300200020,國業里
63,台北市,6300200,信義區,6300200-021,6300200021,松隆里
63,台北市,6300200,信義區,6300200-022,6300200022,松友里
63,台北市,6300200,信義區,6300200-023,6300200023,松光里
63,台北市,6300200,信義區,6300200-024,6300200024,中坡里
63,台北市,6300200,信義區,6300200-025,6300200025,中行里
63,台北市,6300200,信義區,6300200-026,6300200026,大道里
63,台北市,6300200,信義區,6300200-027,6300200027,大仁里
63,台北市,6300200,信義區,6300200-028,6300200028,景新里
63,台北市,6300200,信義區,6300200-029,6300200029,惠安里
63,台北市,6300200,信義區,6300200-030,6300200030,三張里
63,台北市,6300200,信義區,6300200-031,6300200031,三犁里
63,台北市,6300200,信義區,6300200-032,6300200032,六合里
63,台北市,6300200,信義區,6300200-033,6300200033,泰和里
63,台北市,6300200,信義區,6300200-034,6300200034,景聯里
63,台北市,6300200,信義區,6300200-035,6300200035,景勤里
63,台北市,6300200,信義區,6300200-036,6300200036,雙和里
63,台北市,6300200,信義區,6300200-037,6300200037,嘉興里
63,台北市,6300200,信義區,6300200-038,6300200038,黎順里
63,台北市,6300200,信義區,6300200-039,6300200039,黎平里
63,台北市,6300200,信義區,6300200-040,6300200040,黎忠里
63,台北市,6300200,信義區,6300200-041,6300200041,黎安里
63,台北市,6300300,大安區,6300300-001,6300300001,德安里
63,台北市,6300300,大安區,6300300-002,6300300002,仁慈里
63,台北市,6300300,大安區,6300300-003,6300300003,和安里
63,台北市,6300300,大安區,6300300-004,6300300004,民炤里
63,台北市,6300300,大安區,6300300-005,6300300005,仁愛里
63,台北市,6300300,大安區,6300300-006,6300300006,義村里
63,台北市,6300300,大安區,6300300-007,6300300007,民輝里
63,台北市,6300300,大安區,6300300-008,6300300008,昌隆里
63,台北市,6300300,大安區,6300300-009,6300300009,誠安里
63,台北市,6300300,大安區,6300300-010,6300300010,光武里
63,台北市,6300300,大安區,6300300-011,6300300011,龍坡里
63,台北市,6300300,大安區,6300300-012,6300300012,龍泉里
63,台北市,6300300,大安區,6300300-013,6300300013,古風里
63,台北市,6300300,大安區,6300300-014,6300300014,古莊里
63,台北市,6300300,大安區,6300300-015,6300300015,龍安里
63,台北市,6300300,大安區,6300300-016,6300300016,錦安里
63,台北市,6300300,大安區,6300300-017,6300300017,福住里
63,台北市,6300300,大安區,6300300-018,6300300018,永康里
63,台北市,6300300,大安區,6300300-019,6300300019,光明里
63,台北市,6300300,大安區,6300300-020,6300300020,錦泰里
63,台北市,6300300,大安區,6300300-021,6300300021,錦華里
63,台北市,6300300,大安區,6300300-022,6300300022,龍圖里
63,台北市,6300300,大安區,6300300-023,6300300023,新龍里
63,台北市,6300300,大安區,6300300-026,6300300026,龍陣里
63,台北市,6300300,大安區,6300300-027,6300300027,龍雲里
63,台北市,6300300,大安區,6300300-028,6300300028,龍生里
63,台北市,6300300,大安區,6300300-029,6300300029,住安里
63,台北市,6300300,大安區,6300300-030,6300300030,義安里
63,台北市,6300300,大安區,6300300-031,6300300031,通化里
63,台北市,6300300,大安區,6300300-032,6300300032,通安里
63,台北市,6300300,大安區,6300300-033,6300300033,臨江里
63,台北市,6300300,大安區,6300300-034,6300300034,法治里
63,台北市,6300300,大安區,6300300-035,6300300035,全安里
63,台北市,6300300,大安區,6300300-036,6300300036,群賢里
63,台北市,6300300,大安區,6300300-037,6300300037,群英里
63,台北市,6300300,大安區,6300300-038,6300300038,虎嘯里
63,台北市,6300300,大安區,6300300-039,6300300039,臥龍里
63,台北市,6300300,大安區,6300300-040,6300300040,龍淵里
63,台北市,6300300,大安區,6300300-041,6300300041,龍門里
63,台北市,6300300,大安區,6300300-043,6300300043,大學里
63,台北市,6300300,大安區,6300300-044,6300300044,芳和里
63,台北市,6300300,大安區,6300300-046,6300300046,黎元里
63,台北市,6300300,大安區,6300300-047,6300300047,黎孝里
63,台北市,6300300,大安區,6300300-048,6300300048,黎和里
63,台北市,6300300,大安區,6300300-049,6300300049,建安里
63,台北市,6300300,大安區,6300300-050,6300300050,建倫里
63,台北市,6300300,大安區,6300300-051,6300300051,敦安里
63,台北市,6300300,大安區,6300300-052,6300300052,正聲里
63,台北市,6300300,大安區,6300300-053,6300300053,敦煌里
63,台北市,6300300,大安區,6300300-054,6300300054,華聲里
63,台北市,6300300,大安區,6300300-055,6300300055,車層里
63,台北市,6300300,大安區,6300300-056,6300300056,光信里
63,台北市,6300300,大安區,6300300-057,6300300057,學府里
63,台北市,6300400,中山區,6300400-001,6300400001,正守里
63,台北市,6300400,中山區,6300400-002,6300400002,正義里
63,台北市,6300400,中山區,6300400-003,6300400003,正得里
63,台北市,6300400,中山區,6300400-004,6300400004,民安里
63,台北市,6300400,中山區,6300400-005,6300400005,康樂里
63,台北市,6300400,中山區,6300400-006,6300400006,中山里
63,台北市,6300400,中山區,6300400-007,6300400007,聚盛里
63,台北市,6300400,中山區,6300400-008,6300400008,集英里
63,台北市,6300400,中山區,6300400-009,6300400009,聚葉里
63,台北市,6300400,中山區,6300400-010,6300400010,恆安里
63,台北市,6300400,中山區,6300400-011,6300400011,晴光里
63,台北市,6300400,中山區,6300400-012,6300400012,圓山里
63,台北市,6300400,中山區,6300400-013,6300400013,劍潭里
63,台北市,6300400,中山區,6300400-014,6300400014,大直里
63,台北市,6300400,中山區,6300400-015,6300400015,成功里
63,台北市,6300400,中山區,6300400-016,6300400016,永安里
63,台北市,6300400,中山區,6300400-017,6300400017,大佳里
63,台北市,6300400,中山區,6300400-018,6300400018,新喜里
63,台北市,6300400,中山區,6300400-019,6300400019,新庄里
63,台北市,6300400,中山區,6300400-020,6300400020,新福里
63,台北市,6300400,中山區,6300400-021,6300400021,松江里
63,台北市,6300400,中山區,6300400-022,6300400022,新生里
63,台北市,6300400,中山區,6300400-023,6300400023,中庄里
63,台北市,6300400,中山區,6300400-024,6300400024,行政里
63,台北市,6300400,中山區,6300400-025,6300400025,行仁里
63,台北市,6300400,中山區,6300400-026,6300400026,行孝里
63,台北市,6300400,中山區,6300400-027,6300400027,下埤里
63,台北市,6300400,中山區,6300400-028,6300400028,江寧里
63,台北市,6300400,中山區,6300400-029,6300400029,江山里
63,台北市,6300400,中山區,6300400-030,6300400030,中吉里
63,台北市,6300400,中山區,6300400-031,6300400031,中原里
63,台北市,6300400,中山區,6300400-032,6300400032,興亞里
63,台北市,6300400,中山區,6300400-033,6300400033,中央里
63,台北市,6300400,中山區,6300400-034,6300400034,朱馥里
63,台北市,6300400,中山區,6300400-035,6300400035,龍洲里
63,台北市,6300400,中山區,6300400-036,6300400036,朱園里
63,台北市,6300400,中山區,6300400-037,6300400037,埤頭里
63,台北市,6300400,中山區,6300400-038,6300400038,朱崙里
63,台北市,6300400,中山區,6300400-039,6300400039,力行里
63,台北市,6300400,中山區,6300400-040,6300400040,復華里
63,台北市,6300400,中山區,6300400-041,6300400041,金泰里
63,台北市,6300400,中山區,6300400-042,6300400042,北安里
63,台北市,6300500,中正區,6300500-001,6300500001,水源里
63,台北市,6300500,中正區,6300500-002,6300500002,富水里
63,台北市,6300500,中正區,6300500-003,6300500003,文盛里
63,台北市,6300500,中正區,6300500-004,6300500004,林興里
63,台北市,6300500,中正區,6300500-005,6300500005,河堤里
63,台北市,6300500,中正區,6300500-006,6300500006,頂東里
63,台北市,6300500,中正區,6300500-007,6300500007,網溪里
63,台北市,6300500,中正區,6300500-008,6300500008,板溪里
63,台北市,6300500,中正區,6300500-009,6300500009,螢圃里
63,台北市,6300500,中正區,6300500-010,6300500010,螢雪里
63,台北市,6300500,中正區,6300500-011,6300500011,永功里
63,台北市,6300500,中正區,6300500-012,6300500012,永昌里
63,台北市,6300500,中正區,6300500-013,6300500013,龍興里
63,台北市,6300500,中正區,6300500-014,6300500014,忠勤里
63,台北市,6300500,中正區,6300500-015,6300500015,廈安里
63,台北市,6300500,中正區,6300500-016,6300500016,愛國里
63,台北市,6300500,中正區,6300500-017,6300500017,南門里
63,台北市,6300500,中正區,6300500-018,6300500018,龍光里
63,台北市,6300500,中正區,6300500-019,6300500019,南福里
63,台北市,6300500,中正區,6300500-020,6300500020,龍福里
63,台北市,6300500,中正區,6300500-021,6300500021,新營里
63,台北市,6300500,中正區,6300500-022,6300500022,建國里
63,台北市,6300500,中正區,6300500-023,6300500023,光復里
63,台北市,6300500,中正區,6300500-024,6300500024,黎明里
63,台北市,6300500,中正區,6300500-025,6300500025,梅花里
63,台北市,6300500,中正區,6300500-026,6300500026,幸福里
63,台北市,6300500,中正區,6300500-027,6300500027,幸市里
63,台北市,6300500,中正區,6300500-028,6300500028,東門里
63,台北市,6300500,中正區,6300500-029,6300500029,文北里
63,台北市,6300500,中正區,6300500-030,6300500030,文祥里
63,台北市,6300500,中正區,6300500-031,6300500031,三愛里
63,台北市,6300600,大同區,6300600-001,6300600001,玉泉里
63,台北市,6300600,大同區,6300600-002,6300600002,建明里
63,台北市,6300600,大同區,6300600-003,6300600003,建功里
63,台北市,6300600,大同區,6300600-004,6300600004,建泰里
63,台北市,6300600,大同區,6300600-005,6300600005,永樂里
63,台北市,6300600,大同區,6300600-006,6300600006,朝陽里
63,台北市,6300600,大同區,6300600-007,6300600007,星明里
63,台北市,6300600,大同區,6300600-008,6300600008,光能里
63,台北市,6300600,大同區,6300600-009,6300600009,大有里
63,台北市,6300600,大同區,6300600-010,6300600010,延平里
63,台北市,6300600,大同區,6300600-011,6300600011,雙連里
63,台北市,6300600,大同區,6300600-012,6300600012,南芳里
63,台北市,6300600,大同區,6300600-013,6300600013,民權里
63,台北市,6300600,大同區,6300600-014,6300600014,景星里
63,台北市,6300600,大同區,6300600-015,6300600015,隆和里
63,台北市,6300600,大同區,6300600-016,6300600016,蓬萊里
63,台北市,6300600,大同區,6300600-017,6300600017,國順里
63,台北市,6300600,大同區,6300600-018,6300600018,國慶里
63,台北市,6300600,大同區,6300600-019,6300600019,揚雅里
63,台北市,6300600,大同區,6300600-020,6300600020,斯文里
63,台北市,6300600,大同區,6300600-021,6300600021,鄰江里
63,台北市,6300600,大同區,6300600-022,6300600022,至聖里
63,台北市,6300600,大同區,6300600-024,6300600024,老師里
63,台北市,6300600,大同區,6300600-025,6300600025,重慶里
63,台北市,6300600,大同區,6300600-026,6300600026,保安里
63,台北市,6300700,萬華區,6300700-001,6300700001,福星里
63,台北市,6300700,萬華區,6300700-002,6300700002,萬壽里
63,台北市,6300700,萬華區,6300700-003,6300700003,西門里
63,台北市,6300700,萬華區,6300700-004,6300700004,新起里
63,台北市,6300700,萬華區,6300700-005,6300700005,菜園里
63,台北市,6300700,萬華區,6300700-006,6300700006,青山里
63,台北市,6300700,萬華區,6300700-007,6300700007,富民里
63,台北市,6300700,萬華區,6300700-008,6300700008,福音里
63,台北市,6300700,萬華區,6300700-009,6300700009,仁德里
63,台北市,6300700,萬華區,6300700-010,6300700010,富福里
63,台北市,6300700,萬華區,6300700-011,6300700011,頂碩里
63,台北市,6300700,萬華區,6300700-012,6300700012,雙園里
63,台北市,6300700,萬華區,6300700-013,6300700013,新忠里
63,台北市,6300700,萬華區,6300700-014,6300700014,新和里
63,台北市,6300700,萬華區,6300700-015,6300700015,糖里
63,台北市,6300700,萬華區,6300700-016,6300700016,和平里
63,台北市,6300700,萬華區,6300700-017,6300700017,綠堤里
63,台北市,6300700,萬華區,6300700-018,6300700018,華江里
63,台北市,6300700,萬華區,6300700-019,6300700019,柳鄉里
63,台北市,6300700,萬華區,6300700-020,6300700020,日善里
63,台北市,6300700,萬華區,6300700-021,6300700021,新安里
63,台北市,6300700,萬華區,6300700-022,6300700022,忠德里
63,台北市,6300700,萬華區,6300700-023,6300700023,孝德里
63,台北市,6300700,萬華區,6300700-024,6300700024,和德里
63,台北市,6300700,萬華區,6300700-025,6300700025,錦德里
63,台北市,6300700,萬華區,6300700-026,6300700026,全德里
63,台北市,6300700,萬華區,6300700-027,6300700027,保德里
63,台北市,6300700,萬華區,6300700-028,6300700028,銘德里
63,台北市,6300700,萬華區,6300700-029,6300700029,榮德里
63,台北市,6300700,萬華區,6300700-030,6300700030,壽德里
63,台北市,6300700,萬華區,6300700-031,6300700031,興德里
63,台北市,6300700,萬華區,6300700-032,6300700032,華中里
63,台北市,6300700,萬華區,6300700-033,6300700033,日祥里
63,台北市,6300700,萬華區,6300700-034,6300700034,忠貞里
63,台北市,6300700,萬華區,6300700-035,6300700035,凌霄里
63,台北市,6300700,萬華區,6300700-036,6300700036,騰雲里
63,台北市,6300800,文山區,6300800-001,6300800001,景行里
63,台北市,6300800,文山區,6300800-002,6300800002,景東里
63,台北市,6300800,文山區,6300800-003,6300800003,景美里
63,台北市,6300800,文山區,6300800-004,6300800004,景慶里
63,台北市,6300800,文山區,6300800-005,6300800005,景仁里
63,台北市,6300800,文山區,6300800-006,6300800006,景華里
63,台北市,6300800,文山區,6300800-007,6300800007,萬有里
63,台北市,6300800,文山區,6300800-008,6300800008,萬祥里
63,台北市,6300800,文山區,6300800-009,6300800009,萬隆里
63,台北市,6300800,文山區,6300800-010,6300800010,萬年里
63,台北市,6300800,文山區,6300800-011,6300800011,萬和里
63,台北市,6300800,文山區,6300800-012,6300800012,萬盛里
63,台北市,6300800,文山區,6300800-013,6300800013,興豐里
63,台北市,6300800,文山區,6300800-014,6300800014,興光里
63,台北市,6300800,文山區,6300800-015,6300800015,興家里
63,台北市,6300800,文山區,6300800-016,6300800016,興得里
63,台北市,6300800,文山區,6300800-017,6300800017,興業里
63,台北市,6300800,文山區,6300800-018,6300800018,興安里
63,台北市,6300800,文山區,6300800-019,6300800019,興福里
63,台北市,6300800,文山區,6300800-020,6300800020,興旺里
63,台北市,6300800,文山區,6300800-021,6300800021,興泰里
63,台北市,6300800,文山區,6300800-022,6300800022,興昌里
63,台北市,6300800,文山區,6300800-023,6300800023,試院里
63,台北市,6300800,文山區,6300800-024,6300800024,華興里
63,台北市,6300800,文山區,6300800-025,6300800025,明義里
63,台北市,6300800,文山區,6300800-026,6300800026,明興里
63,台北市,6300800,文山區,6300800-027,6300800027,木柵里
63,台北市,6300800,文山區,6300800-028,6300800028,木新里
63,台北市,6300800,文山區,6300800-029,6300800029,順興里
63,台北市,6300800,文山區,6300800-030,6300800030,樟林里
63,台北市,6300800,文山區,6300800-031,6300800031,樟新里
63,台北市,6300800,文山區,6300800-032,6300800032,樟腳里
63,台北市,6300800,文山區,6300800-033,6300800033,萬芳里
63,台北市,6300800,文山區,6300800-034,6300800034,博嘉里
63,台北市,6300800,文山區,6300800-035,6300800035,萬興里
63,台北市,6300800,文山區,6300800-036,6300800036,指南里
63,台北市,6300800,文山區,6300800-037,6300800037,老泉里
63,台北市,6300800,文山區,6300800-038,6300800038,忠順里
63,台北市,6300800,文山區,6300800-039,6300800039,萬美里
63,台北市,6300800,文山區,6300800-040,6300800040,政大里
63,台北市,6300800,文山區,6300800-041,6300800041,樟文里
63,台北市,6300800,文山區,6300800-042,6300800042,興邦里
63,台北市,6300800,文山區,6300800-043,6300800043,樟樹里
63,台北市,6300900,南港區,6300900-001,6300900001,南港里
63,台北市,6300900,南港區,6300900-002,6300900002,中南里
63,台北市,6300900,南港區,6300900-003,6300900003,新富里
63,台北市,6300900,南港區,6300900-004,6300900004,三重里
63,台北市,6300900,南港區,6300900-005,6300900005,東新里
63,台北市,6300900,南港區,6300900-006,6300900006,新光里
63,台北市,6300900,南港區,6300900-007,6300900007,東明里
63,台北市,6300900,南港區,6300900-008,6300900008,西新里
63,台北市,6300900,南港區,6300900-009,6300900009,玉成里
63,台北市,6300900,南港區,6300900-010,6300900010,合成里
63,台北市,6300900,南港區,6300900-011,6300900011,成福里
63,台北市,6300900,南港區,6300900-012,6300900012,萬福里
63,台北市,6300900,南港區,6300900-013,6300900013,鴻福里
63,台北市,6300900,南港區,6300900-014,6300900014,百福里
63,台北市,6300900,南港區,6300900-015,6300900015,聯成里
63,台北市,6300900,南港區,6300900-016,6300900016,舊莊里
63,台北市,6300900,南港區,6300900-017,6300900017,中研里
63,台北市,6300900,南港區,6300900-018,6300900018,九如里
63,台北市,6300900,南港區,6300900-019,6300900019,仁福里
63,台北市,6300900,南港區,6300900-020,6300900020,重陽里
63,台北市,6301000,內湖區,6301000-001,6301000001,西湖里
63,台北市,6301000,內湖區,6301000-002,6301000002,西康里
63,台北市,6301000,內湖區,6301000-003,6301000003,西安里
63,台北市,6301000,內湖區,6301000-005,6301000005,港墘里
63,台北市,6301000,內湖區,6301000-006,6301000006,港都里
63,台北市,6301000,內湖區,6301000-007,6301000007,港富里
63,台北市,6301000,內湖區,6301000-008,6301000008,港華里
63,台北市,6301000,內湖區,6301000-009,6301000009,內湖里
63,台北市,6301000,內湖區,6301000-010,6301000010,湖濱里
63,台北市,6301000,內湖區,6301000-011,6301000011,紫星里
63,台北市,6301000,內湖區,6301000-012,6301000012,大湖里
63,台北市,6301000,內湖區,6301000-013,6301000013,金龍里
63,台北市,6301000,內湖區,6301000-014,6301000014,金瑞里
63,台北市,6301000,內湖區,6301000-015,6301000015,碧山里
63,台北市,6301000,內湖區,6301000-016,6301000016,紫雲里
63,台北市,6301000,內湖區,6301000-017,6301000017,清白里
63,台北市,6301000,內湖區,6301000-018,6301000018,葫洲里
63,台北市,6301000,內湖區,6301000-019,6301000019,紫陽里
63,台北市,6301000,內湖區,6301000-020,6301000020,瑞陽里
63,台北市,6301000,內湖區,6301000-021,6301000021,瑞光里
63,台北市,6301000,內湖區,6301000-022,6301000022,五分里
63,台北市,6301000,內湖區,6301000-023,6301000023,東湖里
63,台北市,6301000,內湖區,6301000-024,6301000024,樂康里
63,台北市,6301000,內湖區,6301000-025,6301000025,內溝里
63,台北市,6301000,內湖區,6301000-026,6301000026,週美里
63,台北市,6301000,內湖區,6301000-027,6301000027,行善里
63,台北市,6301000,內湖區,6301000-028,6301000028,石潭里
63,台北市,6301000,內湖區,6301000-029,6301000029,湖興里
63,台北市,6301000,內湖區,6301000-030,6301000030,湖元里
63,台北市,6301000,內湖區,6301000-031,6301000031,安湖里
63,台北市,6301000,內湖區,6301000-032,6301000032,秀湖里
63,台北市,6301000,內湖區,6301000-033,6301000033,安泰里
63,台北市,6301000,內湖區,6301000-034,6301000034,金湖里
63,台北市,6301000,內湖區,6301000-035,6301000035,康寧里
63,台北市,6301000,內湖區,6301000-036,6301000036,明湖里
63,台北市,6301000,內湖區,6301000-037,6301000037,蘆洲里
63,台北市,6301000,內湖區,6301000-038,6301000038,麗山里
63,台北市,6301000,內湖區,6301000-039,6301000039,寶湖里
63,台北市,6301000,內湖區,6301000-040,6301000040,南湖里
63,台北市,6301100,士林區,6301100-001,6301100001,仁勇里
63,台北市,6301100,士林區,6301100-002,6301100002,義信里
63,台北市,6301100,士林區,6301100-003,6301100003,福林里
63,台北市,6301100,士林區,6301100-004,6301100004,福德里
63,台北市,6301100,士林區,6301100-005,6301100005,福志里
63,台北市,6301100,士林區,6301100-006,6301100006,舊佳里
63,台北市,6301100,士林區,6301100-007,6301100007,福佳里
63,台北市,6301100,士林區,6301100-008,6301100008,後港里
63,台北市,6301100,士林區,6301100-009,6301100009,福中里
63,台北市,6301100,士林區,6301100-010,6301100010,前港里
63,台北市,6301100,士林區,6301100-011,6301100011,百齡里
63,台北市,6301100,士林區,6301100-012,6301100012,承德里
63,台北市,6301100,士林區,6301100-013,6301100013,福華里
63,台北市,6301100,士林區,6301100-014,6301100014,明勝里
63,台北市,6301100,士林區,6301100-015,6301100015,福順里
63,台北市,6301100,士林區,6301100-016,6301100016,富光里
63,台北市,6301100,士林區,6301100-017,6301100017,葫蘆里
63,台北市,6301100,士林區,6301100-018,6301100018,葫東里
63,台北市,6301100,士林區,6301100-019,6301100019,社子里
63,台北市,6301100,士林區,6301100-020,6301100020,社新里
63,台北市,6301100,士林區,6301100-021,6301100021,社園里
63,台北市,6301100,士林區,6301100-022,6301100022,永倫里
63,台北市,6301100,士林區,6301100-023,6301100023,福安里
63,台北市,6301100,士林區,6301100-024,6301100024,富洲里
63,台北市,6301100,士林區,6301100-025,6301100025,岩山里
63,台北市,6301100,士林區,6301100-026,6301100026,名山里
63,台北市,6301100,士林區,6301100-027,6301100027,德行里
63,台北市,6301100,士林區,6301100-028,6301100028,德華里
63,台北市,6301100,士林區,6301100-029,6301100029,聖山里
63,台北市,6301100,士林區,6301100-030,6301100030,忠誠里
63,台北市,6301100,士林區,6301100-031,6301100031,芝山里
63,台北市,6301100,士林區,6301100-032,6301100032,東山里
63,台北市,6301100,士林區,6301100-033,6301100033,三玉里
63,台北市,6301100,士林區,6301100-034,6301100034,蘭雅里
63,台北市,6301100,士林區,6301100-035,6301100035,蘭興里
63,台北市,6301100,士林區,6301100-036,6301100036,天福里
63,台北市,6301100,士林區,6301100-037,6301100037,天祿里
63,台北市,6301100,士林區,6301100-038,6301100038,天壽里
63,台北市,6301100,士林區,6301100-039,6301100039,天和里
63,台北市,6301100,士林區,6301100-040,6301100040,天山里
63,台北市,6301100,士林區,6301100-041,6301100041,天玉里
63,台北市,6301100,士林區,6301100-042,6301100042,天母里
63,台北市,6301100,士林區,6301100-043,6301100043,永福里
63,台北市,6301100,士林區,6301100-044,6301100044,公館里
63,台北市,6301100,士林區,6301100-045,6301100045,新安里
63,台北市,6301100,士林區,6301100-046,6301100046,陽明里
63,台北市,6301100,士林區,6301100-047,6301100047,菁山里
63,台北市,6301100,士林區,6301100-048,6301100048,平等里
63,台北市,6301100,士林區,6301100-049,6301100049,溪山里
63,台北市,6301100,士林區,6301100-050,6301100050,翠山里
63,台北市,6301100,士林區,6301100-051,6301100051,臨溪里
63,台北市,6301200,北投區,6301200-001,6301200001,建民里
63,台北市,6301200,北投區,6301200-002,6301200002,文林里
63,台北市,6301200,北投區,6301200-003,6301200003,石牌里
63,台北市,6301200,北投區,6301200-004,6301200004,福興里
63,台北市,6301200,北投區,6301200-005,6301200005,榮光里
63,台北市,6301200,北投區,6301200-006,6301200006,榮華里
63,台北市,6301200,北投區,6301200-007,6301200007,裕民里
63,台北市,6301200,北投區,6301200-008,6301200008,振華里
63,台北市,6301200,北投區,6301200-009,6301200009,永和里
63,台北市,6301200,北投區,6301200-010,6301200010,永欣里
63,台北市,6301200,北投區,6301200-011,6301200011,永明里
63,台北市,6301200,北投區,6301200-012,6301200012,東華里
63,台北市,6301200,北投區,6301200-013,6301200013,吉利里
63,台北市,6301200,北投區,6301200-014,6301200014,吉慶里
63,台北市,6301200,北投區,6301200-015,6301200015,尊賢里
63,台北市,6301200,北投區,6301200-016,6301200016,立賢里
63,台北市,6301200,北投區,6301200-017,6301200017,立農里
63,台北市,6301200,北投區,6301200-018,6301200018,八仙里
63,台北市,6301200,北投區,6301200-019,6301200019,洲美里
63,台北市,6301200,北投區,6301200-020,6301200020,奇岩里
63,台北市,6301200,北投區,6301200-021,6301200021,清江里
63,台北市,6301200,北投區,6301200-022,6301200022,中央里
63,台北市,6301200,北投區,6301200-023,6301200023,長安里
63,台北市,6301200,北投區,6301200-024,6301200024,大同里
63,台北市,6301200,北投區,6301200-025,6301200025,溫泉里
63,台北市,6301200,北投區,6301200-026,6301200026,林泉里
63,台北市,6301200,北投區,6301200-027,6301200027,中心里
63,台北市,6301200,北投區,6301200-028,6301200028,中庸里
63,台北市,6301200,北投區,6301200-029,6301200029,開明里
63,台北市,6301200,北投區,6301200-030,6301200030,中和里
63,台北市,6301200,北投區,6301200-031,6301200031,智仁里
63,台北市,6301200,北投區,6301200-032,6301200032,秀山里
63,台北市,6301200,北投區,6301200-033,6301200033,文化里
63,台北市,6301200,北投區,6301200-034,6301200034,豐年里
63,台北市,6301200,北投區,6301200-035,6301200035,稻香里
63,台北市,6301200,北投區,6301200-036,6301200036,桃源里
63,台北市,6301200,北投區,6301200-037,6301200037,一德里
63,台北市,6301200,北投區,6301200-038,6301200038,關渡里
63,台北市,6301200,北投區,6301200-039,6301200039,泉源里
63,台北市,6301200,北投區,6301200-040,6301200040,湖山里
63,台北市,6301200,北投區,6301200-041,6301200041,大屯里
63,台北市,6301200,北投區,6301200-042,6301200042,湖田里
64,高雄市,6400100,鹽埕區,6400100-001,6400100001,藍橋里
64,高雄市,6400100,鹽埕區,6400100-002,6400100002,慈愛里
64,高雄市,6400100,鹽埕區,6400100-003,6400100003,博愛里
64,高雄市,6400100,鹽埕區,6400100-004,6400100004,壽星里
64,高雄市,6400100,鹽埕區,6400100-005,6400100005,中山里
64,高雄市,6400100,鹽埕區,6400100-006,6400100006,教仁里
64,高雄市,6400100,鹽埕區,6400100-007,6400100007,新樂里
64,高雄市,6400100,鹽埕區,6400100-008,6400100008,中原里
64,高雄市,6400100,鹽埕區,6400100-009,6400100009,光明里
