COUNTY_ID,COUNTY,TOWN_ID,TOWN,LINF01_T,LINF01_C1,LINF01_C2,LINF01_C3,LINF01_C4,LINF01_C5,LINF01_C6,LINF01_C7,LINF01_C8,LINF01_C9,LINF01_C10,LINF01_C11,LINF01_C12,LINF02_T,LINF02_C1,LINF02_C2,LINF02_C3,LINF02_C4,LINF02_C5,LINF02_C6,LINF02_C7,LINF02_C8,LINF02_C9,LINF02_C10,LINF02_C11,LINF02_C12,LINF03_T,LINF03_C1,LINF03_C2,LINF03_C3,LINF03_C4,LINF03_C5,LINF03_C6,LINF03_C7,LINF03_C8,LINF03_C9,LINF03_C10,LINF03_C11,LINF03_C12,LINF04_T,LINF04_C1,LINF04_C2,LINF04_C3,LINF04_C4,LINF04_C5,LINF04_C6,LINF04_C7,LINF04_C8,LINF04_C9,LINF04_C10,LINF04_C11,LINF04_C12,INFO_TIME
縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,不含車位面積建物型態總計,不含車位面積公寓,不含車位面積透天厝,不含車位面積店面(店舖),不含車位面積辦公商業大樓,不含車位面積住宅大樓,不含車位面積華廈,不含車位面積套房,不含車位面積工廠,不含車位面積廠辦,不含車位面積農舍,不含車位面積倉庫,不含車位面積其他,不含車位中位數房價建物型態總計,不含車位中位數房價公寓,不含車位中位數房價透天厝,不含車位中位數房價店面(店舖),不含車位中位數房價辦公商業大樓,不含車位中位數房價住宅大樓,不含車位中位數房價華廈,不含車位中位數房價套房,不含車位中位數房價工廠,不含車位中位數房價廠辦,不含車位中位數房價農舍,不含車位中位數房價倉庫,不含車位中位數房價其他,含車位面積建物型態總計,含車位面積公寓,含車位面積透天厝,含車位面積店面(店舖),含車位面積辦公商業大樓,含車位面積住宅大樓,含車位面積華廈,含車位面積套房,含車位面積工廠,含車位面積廠辦,含車位面積農舍,含車位面積倉庫,含車位面積其他,含車位中位數房價建物型態總計,含車位中位數房價公寓,含車位中位數房價透天厝,含車位中位數房價店面(店舖),含車位中位數房價辦公商業大樓,含車位中位數房價住宅大樓,含車位中位數房價華廈,含車位中位數房價套房,含車位中位數房價工廠,含車位中位數房價廠辦,含車位中位數房價農舍,含車位中位數房價倉庫,含車位中位數房價其他,資料時間
68000,桃園市,68000050,蘆竹區,14369.06,339.81,5917.01,0,0,6306.76,1774.68,14.43,0,0,16.37,0,0,7850000,3650000,12190000,0,0,7700000,5715000,2630000,0,0,15400000,0,0,15501.18,76.61,1773.26,0,0,10987.15,2490.77,0,0,54.68,118.73,0,0,10000000,6300000,15200000,0,0,10200000,8850000,0,0,7550000,56880000,0,0,"109Y3S"
68000,桃園市,68000060,大園區,20467.58,660.3,15048.26,0,0,3097.67,1635.83,0,0,0,25.53,0,0,9720000,3550000,14090000,0,0,8170000,6280000,0,0,0,16525000,0,0,8011.25,61.91,2317.73,0,0,2338.46,3293.14,0,0,0,0,0,0,11500000,4050000,19150000,0,0,11000000,9460000,0,0,0,0,0,0,"109Y3S"
68000,桃園市,68000070,龜山區,28337.7,2932.63,10819.44,255.77,0,8941.01,5035.16,26.5,0,327.18,0,0,0,7020000,3500000,10450000,48775000,0,8500000,6880000,2700000,0,181000000,0,0,0,7538.86,487.73,288.67,0,101.71,3295.56,3365.2,0,0,0,0,0,0,9620000,9650000,14500000,0,14250000,10350000,8724150,0,0,0,0,0,0,"109Y3S"
68000,桃園市,68000080,八德區,24137.61,1755.73,8049.06,0,0,12963.36,1369.46,0,0,0,0,0,0,5930000,3620000,7800000,0,0,5980000,4700000,0,0,0,0,0,0,10607.39,284.94,482.71,0,0,8734.53,1105.2,0,0,0,0,0,0,8300000,5800000,15450000,0,0,8800000,6000000,0,0,0,0,0,0,"109Y3S"
68000,桃園市,68000090,龍潭區,16546.0,494.1,10072.94,0,0,4964.44,705.64,14.28,0,194.35,100.26,0,0,6400000,2100000,7845000,0,0,6344000,3360000,1880000,0,31465000,35280000,0,0,2832.0,146.79,673.5,0,0,1168.52,843.18,0,0,0,0,0,0,5500000,3875000,6200000,0,0,5400000,5500000,0,0,0,0,0,0,"109Y3S"
68000,桃園市,68000100,平鎮區,22589.41,1769.35,14872.97,0,0,3923.01,2007.96,0,0,0,0,0,16.12,5160000,2725000,7360000,0,0,5585000,4500000,0,0,0,0,0,2000000,11607.33,74.03,3218.93,0,0,6874.0,1440.37,0,0,0,0,0,0,7700000,3765000,20680000,0,0,7500000,5720000,0,0,0,0,0,0,"109Y3S"
68000,桃園市,68000110,新屋區,4636.06,26.16,3580.98,0,0,882.28,146.64,0,0,0,0,0,0,7000000,1000000,8600000,0,0,4980000,3025000,0,0,0,0,0,0,318.03,0,136.64,0,0,36.6,144.79,0,0,0,0,0,0,5420000,0,9230000,0,0,5200000,5420000,0,0,0,0,0,0,"109Y3S"
68000,桃園市,68000120,觀音區,16224.01,608.31,10849.52,57.76,0,105.6,4174.89,16.47,0,0,411.46,0,0,5420000,3630000,8700000,4900000,0,4540000,4295000,2850000,0,0,15430000,0,0,2018.33,275.36,707.07,0,0,288.61,747.29,0,0,0,0,0,0,5480000,5290000,9000000,0,0,5755000,4750000,0,0,0,0,0,0,"109Y3S"
68000,桃園市,68000130,復興區,177.25,0,177.25,0,0,0,0,0,0,0,0,0,0,1825000,0,1825000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
66000,臺中市,66000010,中區,2569.36,199.24,785.39,25.5,0,730.83,796.03,32.36,0,0,0,0,0,1740000,1830000,18500000,2703600,0,1700000,1679166,1530000,0,0,0,0,0,180.03,0,0,0,37.85,99.41,42.76,0,0,0,0,0,0,6950000,0,0,0,2600000,12900000,5400000,0,0,0,0,0,0,"109Y3S"
66000,臺中市,66000020,東區,5415.18,728.77,2041.19,170.24,0,1906.71,562.55,5.71,0,0,0,0,0,6900000,3980000,13450000,34125000,0,7215000,3810000,670000,0,0,0,0,0,3923.96,75.19,281.92,0,0,2852.17,714.67,0,0,0,0,0,0,8290000,6090000,26380000,0,0,8300000,6350000,0,0,0,0,0,0,"109Y3S"
66000,臺中市,66000030,南區,16251.03,1070.29,3703.83,28.05,125.5,10637.94,677.31,8.1,0,0,0,0,0,6560000,3980000,16280000,9450000,7950000,6600000,4500000,1180000,0,0,0,0,0,11602.33,107.56,213.28,20.06,0,9445.14,1816.29,0,0,0,0,0,0,8200000,9375000,16215000,5450000,0,8200000,8350000,0,0,0,0,0,0,"109Y3S"
66000,臺中市,66000040,西區,12005.51,1925.36,3133.41,0,0,4915.42,1959.19,72.13,0,0,0,0,0,5130000,5200000,16900000,0,0,3100000,3450000,1400000,0,0,0,0,0,9091.09,106.6,74.46,0,0,6694.56,2215.47,0,0,0,0,0,0,11500000,13190000,35800000,0,0,11205000,12100000,0,0,0,0,0,0,"109Y3S"
66000,臺中市,66000050,北區,20890.24,3843.98,5658.53,0,80.79,7860.7,3433.6,12.63,0,0,0,0,0,5200000,4300000,15000000,0,9370000,5880000,3700000,1500000,0,0,0,0,0,10280.66,35.49,228.2,0,0,8037.63,1924.93,54.41,0,0,0,0,0,8284134,7000000,45190000,0,0,8700000,7525000,8580000,0,0,0,0,0,"109Y3S"
66000,臺中市,66000060,西屯區,58082.55,2065.31,7239.57,98.78,209.73,36970.67,3470.84,6.09,7910.74,0,110.81,0,0,8590000,5200000,18500000,7300000,30620580,8940000,2940000,1300000,161340000,0,102530648,0,0,38539.5,192.38,1445.72,68.44,119.72,31814.64,4898.61,0,0,0,0,0,0,11800000,18200000,23440000,17000000,15850000,12800000,7650000,0,0,0,0,0,0,"109Y3S"
66000,臺中市,66000070,南屯區,27074.87,593.86,8815.04,64.64,0,16603.71,997.62,0,0,0,0,0,0,11300000,7965000,21500000,11250000,0,10000000,6000000,0,0,0,0,0,0,23500.47,47.56,3401.85,0,111.19,17505.58,2434.29,0,0,0,0,0,0,11950000,12360000,34250000,0,16000000,11855000,8000000,0,0,0,0,0,0,"109Y3S"
66000,臺中市,66000080,北屯區,44911.23,2725.51,21319.24,90.66,0,17024.01,3751.8,0,0,0,0,0,0,8950000,4525000,18715000,37680000,0,8300000,5300000,0,0,0,0,0,0,35364.95,353.11,4079.04,37.71,0,27429.74,3465.36,0,0,0,0,0,0,9000000,9650000,20300000,16300000,0,9100000,6800000,0,0,0,0,0,0,"109Y3S"
66000,臺中市,66000090,豐原區,12828.8,441.16,7584.55,0,0,3666.93,1136.17,0,0,0,0,0,0,7200000,3300000,12250000,0,0,6100000,4100000,0,0,0,0,0,0,3007.22,85.7,575.24,0,0,1704.42,641.86,0,0,0,0,0,0,7000000,7400000,62000000,0,0,7400000,6810000,0,0,0,0,0,0,"109Y3S"
66000,臺中市,66000100,東勢區,2147.4,22.49,1908.05,0,0,0,199.33,0,0,0,17.53,0,0,4990000,3450000,5960000,0,0,0,3500000,0,0,0,1200000,0,0,918.04,0,853.3,0,0,0,64.75,0,0,0,0,0,0,13800000,0,14000000,0,0,0,6000000,0,0,0,0,0,0,"109Y3S"
66000,臺中市,66000110,大甲區,5168.11,34.92,3804.53,0,0,85.52,1243.15,0,0,0,0,0,0,5200000,2200000,8600000,0,0,4350000,4880000,0,0,0,0,0,0,103.49,0,0,0,0,0,103.49,0,0,0,0,0,0,3990000,0,0,0,0,0,3990000,0,0,0,0,0,0,"109Y3S"
66000,臺中市,66000120,清水區,12464.74,67.35,6040.89,0,0,6247.38,109.12,0,0,0,0,0,0,6200000,4800000,9700000,0,0,5120000,4915000,0,0,0,0,0,0,750.63,0,0,0,0,638.8,111.83,0,0,0,0,0,0,5850000,0,0,0,0,6000000,4500000,0,0,0,0,0,0,"109Y3S"
66000,臺中市,66000130,沙鹿區,9332.14,136.89,8577.55,0,0,0,617.7,0,0,0,0,0,0,10300000,4500000,11500000,0,0,0,4115000,0,0,0,0,0,0,927.77,0,285.1,0,0,120.23,522.45,0,0,0,0,0,0,7000000,0,12475000,0,0,5150000,7190000,0,0,0,0,0,0,"109Y3S"
66000,臺中市,66000140,梧棲區,7654.85,87.85,7122.97,0,0,78.1,365.93,0,0,0,0,0,0,8600000,4000000,9500000,0,0,3765000,4100000,0,0,0,0,0,0,511.32,203.53,0,0,0,171.75,136.04,0,0,0,0,0,0,4400000,3700000,0,0,0,6430000,5500000,0,0,0,0,0,0,"109Y3S"
66000,臺中市,66000150,后里區,28343.58,0,28312.23,0,0,0,31.36,0,0,0,0,0,0,8700000,0,8700000,0,0,0,5800000,0,0,0,0,0,0,326.04,0,0,0,0,215.24,110.8,0,0,0,0,0,0,8000000,0,0,0,0,9400000,7050000,0,0,0,0,0,0,"109Y3S"
66000,臺中市,66000160,神岡區,5211.97,55.27,4891.13,0,0,30.07,184.19,0,0,51.32,0,0,0,9580000,2875000,10000000,0,0,4600000,4700000,0,0,22000000,0,0,0,353.63,0,0,0,0,54.7,298.93,0,0,0,0,0,0,6050000,0,0,0,0,1288572,6300000,0,0,0,0,0,0,"109Y3S"
66000,臺中市,66000170,潭子區,13345.93,163.1,4895.0,0,0,1375.11,761.58,0,6151.13,0,0,0,0,9300000,3730000,12000000,0,0,6100000,5390000,0,113333333,0,0,0,0,2427.41,0,221.51,0,0,1335.46,870.45,0,0,0,0,0,0,6600000,0,12525000,0,0,6700000,6000000,0,0,0,0,0,0,"109Y3S"
66000,臺中市,66000180,大雅區,9307.91,267.51,8405.38,47.74,0,268.17,319.11,0,0,0,0,0,0,11500000,2680000,11600000,5800000,0,4700000,5200000,0,0,0,0,0,0,2153.83,45.57,188.26,0,0,941.27,978.74,0,0,0,0,0,0,6900000,6750000,10700000,0,0,8604000,6200000,0,0,0,0,0,0,"109Y3S"
66000,臺中市,66000190,新社區,630.14,0,630.14,0,0,0,0,0,0,0,0,0,0,7700000,0,7700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
66000,臺中市,66000200,石岡區,264.99,0,264.99,0,0,0,0,0,0,0,0,0,0,4200000,0,4200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
66000,臺中市,66000210,外埔區,2693.44,57.33,1821.88,0,0,0,83.56,0,220.35,323.85,0,0,186.48,7300000,4150000,7300000,0,0,0,2980000,0,72253600,41999333,0,0,17500000,40.46,0,0,0,0,0,40.46,0,0,0,0,0,0,3000000,0,0,0,0,0,3000000,0,0,0,0,0,0,"109Y3S"
66000,臺中市,66000220,大安區,213.09,0,213.09,0,0,0,0,0,0,0,0,0,0,14500000,0,14500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
66000,臺中市,66000230,烏日區,16489.09,62.67,4136.48,307.48,0,11052.34,930.11,0,0,0,0,0,0,7030000,3430000,14090000,13105000,0,6775000,4625000,0,0,0,0,0,0,4366.61,0,74.62,0,0,3934.41,357.58,0,0,0,0,0,0,8180000,0,22000000,0,0,8250000,7300000,0,0,0,0,0,0,"109Y3S"
66000,臺中市,66000240,大肚區,6249.45,296.31,4055.91,0,0,60.04,1837.19,0,0,0,0,0,0,7450000,3050000,8500000,0,0,3375000,6480000,0,0,0,0,0,0,236.39,0,0,0,0,30.77,205.62,0,0,0,0,0,0,5350000,0,0,0,0,3150000,6900000,0,0,0,0,0,0,"109Y3S"
66000,臺中市,66000250,龍井區,8910.44,549.35,7620.01,0,0,0,741.09,0,0,0,0,0,0,8360000,4450000,9350000,0,0,0,4050000,0,0,0,0,0,0,1129.63,125.83,196.26,0,0,172.1,635.43,0,0,0,0,0,0,4362500,4787500,15650000,0,0,4880000,3675000,0,0,0,0,0,0,"109Y3S"
66000,臺中市,66000260,霧峰區,3901.64,28.51,3457.65,0,0,53.58,361.9,0,0,0,0,0,0,7000000,2800000,8850000,0,0,3905000,3760000,0,0,0,0,0,0,468.25,31.55,36.02,0,0,72.18,328.5,0,0,0,0,0,0,5340000,3400000,11739420,0,0,4750000,5440000,0,0,0,0,0,0,"109Y3S"
66000,臺中市,66000270,太平區,21999.72,1025.85,14450.43,0,0,5648.15,869.88,5.41,0,0,0,0,0,8625000,2660888,11900000,0,0,8350000,3600000,1250000,0,0,0,0,0,9513.86,225.41,932.54,0,0,6863.23,1492.68,0,0,0,0,0,0,8580000,5530000,9180000,0,0,9220000,5295000,0,0,0,0,0,0,"109Y3S"
66000,臺中市,66000280,大里區,35590.39,1189.48,16980.47,0,0,11608.39,5803.01,9.04,0,0,0,0,0,6800000,3700000,12280000,0,0,6890000,4980000,1510000,0,0,0,0,0,12933.93,131.38,276.3,0,0,9335.95,3190.3,0,0,0,0,0,0,6230000,6400000,14040000,0,0,6250000,5985000,0,0,0,0,0,0,"109Y3S"
67000,臺南市,67000010,新營區,9682.76,594.44,6765.89,0,0,1704.06,618.37,0,0,0,0,0,0,7180000,3200000,7900000,0,0,7235000,2400000,0,0,0,0,0,0,796.45,0,0,0,0,248.52,547.93,0,0,0,0,0,0,4200000,0,0,0,0,4300000,3500000,0,0,0,0,0,0,"109Y3S"
67000,臺南市,67000020,鹽水區,5193.28,477.16,4707.11,0,0,0,9.01,0,0,0,0,0,0,6730000,230434,7280000,0,0,0,580000,0,0,0,0,0,0,72.75,0,0,0,0,0,72.75,0,0,0,0,0,0,2025000,0,0,0,0,0,2025000,0,0,0,0,0,0,"109Y3S"
67000,臺南市,67000030,白河區,1235.2,70.05,1165.15,0,0,0,0,0,0,0,0,0,0,2900000,1430000,7650000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
67000,臺南市,67000040,柳營區,2126.12,0,2117.12,0,0,0,8.99,0,0,0,0,0,0,6725000,0,6750000,0,0,0,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
67000,臺南市,67000050,後壁區,1188.46,0,1188.46,0,0,0,0,0,0,0,0,0,0,3363000,0,3363000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
67000,臺南市,67000060,東山區,364.76,0,364.76,0,0,0,0,0,0,0,0,0,0,2500000,0,2500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
67000,臺南市,67000070,麻豆區,5962.67,0,5781.48,0,0,35.52,145.67,0,0,0,0,0,0,10000000,0,10160000,0,0,3010000,372152,0,0,0,0,0,0,147.08,0,0,0,0,110.14,36.94,0,0,0,0,0,0,3650000,0,0,0,0,3800000,3500000,0,0,0,0,0,0,"109Y3S"
67000,臺南市,67000080,下營區,642.91,0,642.91,0,0,0,0,0,0,0,0,0,0,5440000,0,5440000,0,0,0,0,0,0,0,0,0,0,82.62,0,82.62,0,0,0,0,0,0,0,0,0,0,10600000,0,10600000,0,0,0,0,0,0,0,0,0,0,"109Y3S"
67000,臺南市,67000090,六甲區,1650.98,0,1650.98,0,0,0,0,0,0,0,0,0,0,6700000,0,6700000,0,0,0,0,0,0,0,0,0,0,28.91,0,0,0,0,0,28.91,0,0,0,0,0,0,3860000,0,0,0,0,0,3860000,0,0,0,0,0,0,"109Y3S"
67000,臺南市,67000100,官田區,1124.71,0,983.43,0,0,0,0,0,141.28,0,0,0,0,7060000,0,7060000,0,0,0,0,0,15640000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
67000,臺南市,67000110,大內區,103.71,0,103.71,0,0,0,0,0,0,0,0,0,0,3075000,0,3075000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
67000,臺南市,67000120,佳里區,5984.02,27.62,4165.7,301.28,0,0,776.94,43.71,272.77,395.98,0,0,0,5200000,2300000,7980000,19900000,0,0,3350000,500000,42600000,14400000,0,0,0,394.81,0,0,0,0,275.47,119.33,0,0,0,0,0,0,3825000,0,0,0,0,3600000,4000000,0,0,0,0,0,0,"109Y3S"
67000,臺南市,67000130,學甲區,1566.48,0,1467.03,59.55,0,0,17.59,22.31,0,0,0,0,0,5060000,0,5500000,8500000,0,0,600000,680000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
67000,臺南市,67000140,西港區,5397.57,0,5355.67,0,0,0,41.91,0,0,0,0,0,0,6920000,0,6980000,0,0,0,1543012,0,0,0,0,0,0,36.84,0,0,0,0,0,36.84,0,0,0,0,0,0,2280000,0,0,0,0,0,2280000,0,0,0,0,0,0,"109Y3S"
67000,臺南市,67000150,七股區,613.13,0,613.13,0,0,0,0,0,0,0,0,0,0,3500000,0,3500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
67000,臺南市,67000160,將軍區,2295.03,0,1030.77,0,0,0,0,0,0,0,1264.27,0,0,4990000,0,6450000,0,0,0,0,0,0,0,2833332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
67000,臺南市,67000170,北門區,67.71,0,67.71,0,0,0,0,0,0,0,0,0,0,2415999,0,2415999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
67000,臺南市,67000180,新化區,9172.52,0,8520.44,0,0,108.2,543.87,0,0,0,0,0,0,7725000,0,8500000,0,0,3460000,3350000,0,0,0,0,0,0,345.35,0,0,0,0,81.27,264.08,0,0,0,0,0,0,4250000,0,0,0,0,1950000,4330000,0,0,0,0,0,0,"109Y3S"
67000,臺南市,67000190,善化區,10471.22,17.44,8374.84,0,0,1305.94,772.99,0,0,0,0,0,0,8220000,1600000,12880000,0,0,5000000,3615000,0,0,0,0,0,0,2073.27,0,0,0,0,974.27,1099.0,0,0,0,0,0,0,5600000,0,0,0,0,7375000,4900000,0,0,0,0,0,0,"109Y3S"
67000,臺南市,67000200,新市區,12765.88,34.75,10570.39,0,0,156.74,1420.66,0,147.86,435.48,0,0,0,9500000,3500000,11100000,0,0,7810000,4460000,0,6360000,82128666,0,0,0,2488.32,0,0,0,0,534.95,1953.37,0,0,0,0,0,0,5000000,0,0,0,0,7350000,4820000,0,0,0,0,0,0,"109Y3S"
67000,臺南市,67000210,安定區,2788.83,0,2763.12,0,0,0,25.7,0,0,0,0,0,0,7215000,0,7380000,0,0,0,4100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
67000,臺南市,67000220,山上區,179.64,0,179.64,0,0,0,0,0,0,0,0,0,0,4600000,0,4600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
67000,臺南市,67000230,玉井區,285.39,0,285.39,0,0,0,0,0,0,0,0,0,0,6150000,0,6150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
67000,臺南市,67000240,楠西區,146.29,0,118.36,0,0,0,27.93,0,0,0,0,0,0,2400000,0,5800000,0,0,0,2350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
67000,臺南市,67000250,南化區,64.19,0,64.19,0,0,0,0,0,0,0,0,0,0,2125000,0,2125000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
67000,臺南市,67000260,左鎮區,242.34,0,242.34,0,0,0,0,0,0,0,0,0,0,4675000,0,4675000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
67000,臺南市,67000270,仁德區,10647.15,73.24,8987.11,0,0,808.04,774.47,4.28,0,0,0,0,0,6800000,650000,8830000,0,0,14780000,520000,450000,0,0,0,0,0,744.91,0,0,0,0,523.47,221.44,0,0,0,0,0,0,5550000,0,0,0,0,7000000,3750000,0,0,0,0,0,0,"109Y3S"
67000,臺南市,67000280,歸仁區,8379.4,89.33,7212.88,0,0,32.36,1044.84,0,0,0,0,0,0,8490000,3030000,9365000,0,0,3550000,4770000,0,0,0,0,0,0,898.32,0,293.69,0,0,209.48,395.14,0,0,0,0,0,0,4500000,0,21600000,0,0,4100000,4350000,0,0,0,0,0,0,"109Y3S"
67000,臺南市,67000290,關廟區,4175.65,0,4152.34,0,0,0,23.3,0,0,0,0,0,0,8010000,0,8020000,0,0,0,3250000,0,0,0,0,0,0,111.08,0,48.38,0,0,0,62.7,0,0,0,0,0,0,4900000,0,5000000,0,0,0,4250000,0,0,0,0,0,0,"109Y3S"
67000,臺南市,67000310,永康區,27457.83,996.93,19935.77,0,54.54,3593.54,2877.06,0,0,0,0,0,0,5600000,2600000,10500000,0,5700000,3700000,2950000,0,0,0,0,0,0,10249.67,296.87,0,0,66.79,5962.99,3923.02,0,0,0,0,0,0,5500000,5150000,0,0,3125000,5875000,5490000,0,0,0,0,0,0,"109Y3S"
67000,臺南市,67000320,東區,17919.54,1828.75,9373.35,0,0,4825.52,1864.41,27.51,0,0,0,0,0,5500000,3165000,9600000,0,0,5600000,3650000,950000,0,0,0,0,0,9822.76,211.18,70.84,0,135.78,7001.26,2403.7,0,0,0,0,0,0,7040000,7600000,20850000,0,9500000,8450000,5800000,0,0,0,0,0,0,"109Y3S"
67000,臺南市,67000330,南區,10776.44,2226.21,7309.29,65.75,0,622.77,523.3,29.12,0,0,0,0,0,4700000,2868000,9300000,13680000,0,6290000,3020000,1380000,0,0,0,0,0,2425.4,89.08,0,0,0,1482.29,854.03,0,0,0,0,0,0,6175000,4400000,0,0,0,6400000,5800000,0,0,0,0,0,0,"109Y3S"
67000,臺南市,67000340,北區,15849.63,981.65,7316.88,82.68,0,6565.8,893.0,9.62,0,0,0,0,0,7000000,1925000,7750000,4550000,0,8205000,3045000,1550000,0,0,0,0,0,5966.64,374.36,424.81,62.23,0,4428.65,676.58,0,0,0,0,0,0,7360000,6500000,18430000,8200000,0,7500000,6550000,0,0,0,0,0,0,"109Y3S"
67000,臺南市,67000350,安南區,25866.78,304.99,23872.01,97.09,0,1010.26,582.44,0,0,0,0,0,0,8600000,2390000,9550000,20310000,0,5125000,3930000,0,0,0,0,0,0,1232.75,53.69,61.54,0,0,514.89,602.63,0,0,0,0,0,0,5230000,3600000,8000000,0,0,5600000,5230000,0,0,0,0,0,0,"109Y3S"
67000,臺南市,67000360,安平區,16520.33,541.44,6108.11,0,0,9072.33,782.2,16.24,0,0,0,0,0,7200000,6760000,15900000,0,0,6765000,3300000,2500000,0,0,0,0,0,6098.65,0,0,0,0,4633.84,1464.81,0,0,0,0,0,0,5825000,0,0,0,0,6000000,5140000,0,0,0,0,0,0,"109Y3S"
67000,臺南市,67000370,中西區,10049.55,705.7,4775.28,92.61,0,2926.21,1531.54,18.2,0,0,0,0,0,4600000,2900000,8000000,16000000,0,13860000,1500000,1000000,0,0,0,0,0,4845.14,99.14,0,0,0,4263.73,482.26,0,0,0,0,0,0,11950000,2350000,0,0,0,14550000,5800000,0,0,0,0,0,0,"109Y3S"
64000,高雄市,64000010,鹽埕區,2809.18,220.92,455.11,0,0,2104.89,28.26,0,0,0,0,0,0,3900000,2990000,5950000,0,0,3925000,1625000,0,0,0,0,0,0,539.23,0,0,0,0,539.23,0,0,0,0,0,0,0,12825000,0,0,0,0,12825000,0,0,0,0,0,0,0,"109Y3S"
64000,高雄市,64000020,鼓山區,17339.84,1118.5,2740.39,0,0,12810.92,414.68,21.83,0,0,0,0,233.51,7650000,3175000,13300000,0,0,8380000,5150000,2250000,0,0,0,0,233400000,16529.69,0,0,0,0,16169.8,359.89,0,0,0,0,0,0,10700000,0,0,0,0,10780000,6825000,0,0,0,0,0,0,"109Y3S"
64000,高雄市,64000030,左營區,23816.25,873.11,7176.74,0,0,14803.75,962.64,0,0,0,0,0,0,6125000,3225000,15875000,0,0,6100000,4690000,0,0,0,0,0,0,18140.27,62.99,126.94,0,0,16904.47,1045.86,0,0,0,0,0,0,8500000,18300000,21000000,0,0,8710000,5850000,0,0,0,0,0,0,"109Y3S"
64000,高雄市,64000040,楠梓區,21190.05,2145.54,11440.14,0,0,6171.64,1352.68,16.56,0,0,0,0,63.49,4550000,2500000,11300000,0,0,4180000,3220000,940000,0,0,0,0,18100000,12602.67,43.72,321.29,0,0,11232.74,1004.91,0,0,0,0,0,0,6565000,5700000,17440000,0,0,6680000,4690000,0,0,0,0,0,0,"109Y3S"
64000,高雄市,64000050,三民區,35000.88,4641.35,8277.27,48.62,83.49,20339.58,1575.8,34.76,0,0,0,0,0,5762500,3100000,10500000,20000000,4325000,6620000,2400000,915000,0,0,0,0,0,24093.55,87.39,0,0,0,23164.49,841.67,0,0,0,0,0,0,10175000,5900000,0,0,0,10415000,5865000,0,0,0,0,0,0,"109Y3S"
